Judet,An,Pop,Stab,Plec,Migr_szap,Migr_szap‰,Pop_stabila,Temporar absente,Perioada indelungata,Temporar absente‰,Absente perioada indelungata‰,Nat,Mort,Term_szap,Term_szap‰,M_Inf,M_Inf‰,Speranta de viata,Imbatranire demogr,Dependenta demogr,Salariati,Someri,Elevi prim,Elevi gimn,Superior,Analfabeti,Abandon primar,Abandon gimn,Medici,Medici/pop‰,Pers sanitar,Pers sanitar‰,Pat,Pat‰,Venit_tot,Venit_prop,Venit/pop,Supraf. locuib,Supraf_loc/pers,Locuinte exist,Suprafata locuibila/locuinte,Densitatea pop,"locuinte apa
potabila","locuinte
canalizare","lakas/electricitate
","incalzire  centrala/
lakas","konyha/
lakas","furdo/
lakas",Boli total,Tumori,Cardio vascular,Tumori%,Cardio_vasc%,Tumori/100000,Card_vasc/100000,Urban pop,Urban pop%,Kereset,GDP_EU%,GDP_RON,GDP/POP,ceg/terulet,ceg/pop,gdp milioane lei,nr pop 1 iulie dupa domociliu,gdp pe locuitor,indice infl,gdpreal,castig salarial,castig salarial real,personal didactic,populatie scolara,nr elevi/profesor ,elevi liceal si profesional,rata de ocupare=pop ocupata civila/resurse de munca,rata somajului,durata medie a vietii,rata mortalitatii infantile,pop agric,pop ocupata,pondere pop ocupata agricultura,rata criminalitatii,persoane condamnate definitiv,rata infractionaltatii,varsta medie,nr medici,nr medici la 10000loc,gaz nat distribuit uz casnic,gaz natural uz casnic/nr pop,supr locuibila in urban,populatie urbana,suprafata locuibila urban pe persoana,camere de locuit,camere per persoana,locuinte noi terminate,locuinte noi la 100000 persoane,pc-uri,PC-uri la 1000 de elevi,supr spatii verzi in urban,supr spatii verzi in urban/nr persoane,suprafata, drumuri nationale modrnizate,densitate drumuri nationale modernizate,supr fond forestier (mii ha),pondere fond forestier (ha),"Cantitate pesticide (kg; insecticide,fungicide,erbicide)",cantitate pesticide/km2,rata scolarizare ciclul2,elevi liceal si profesional.1,nr pop 15-18 ani,populatia conectata la sisteme de canalizare cu epurare,pondere pop conectata la sisteme de canalizare cu epurare,gini,Theil T,20 over 20,10 over 10,venituri proprii,venituri proprii pe locuitor,GDP,Venituri Totale,Venituri Proprii,Emigranti definitivi pe judete si localitati de plecare,Imigranti definitivi pe judete si localitati de destinatie,POPULATIA DUPA DOMICILIU la 1 ianuarie
Arad,1992,491404.0,8042.0,6155.0,1887.0,3.84,,,,,,4988.0,7585.0,-2597.0,-5.28,90.0,18.04,68.58,67.55,50.74,141248.0,,,,,,,,809.0,1.65,2641.0,5.37,4120.0,8.38,,,,6887484.0,14.02,177909.0,38.71,63.37,,,,,,,7585.0,1070.0,5041.0,14.11,66.46,217.74,1025.84,259487.0,52.81,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arad,1993,488793.0,6208.0,5944.0,264.0,0.54,,,,,,4766.0,7340.0,-2574.0,-5.29,93.0,19.51,68.26,69.49,50.18,146777.0,,,,,,,,792.0,1.62,2565.0,5.25,4120.0,8.43,,,,6902000.0,14.12,178231.0,38.73,63.04,,,,,,,7340.0,1035.0,5000.0,14.1,68.12,211.75,1022.93,259308.0,53.05,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arad,1994,488321.0,6324.0,5261.0,1063.0,2.18,,,,,,4788.0,7358.0,-2570.0,-5.28,71.0,14.83,68.44,71.83,49.71,130985.0,,,,,,,,787.0,1.61,2770.0,5.67,3939.0,8.07,,,,6924000.0,14.18,178530.0,38.78,62.98,,,,,,,7358.0,1133.0,4834.0,15.4,65.7,232.02,989.92,259695.0,53.18,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arad,1995,486819.0,7831.0,6425.0,1406.0,2.89,,,,,,4535.0,7201.0,-2666.0,-5.48,71.0,15.66,68.68,74.3,49.34,140448.0,,26282.0,20434.0,,,,,775.0,1.59,2700.0,5.55,3959.0,8.13,,,,6939335.0,14.25,178763.0,38.82,62.78,,,,,,,7201.0,937.0,4900.0,13.01,68.05,192.47,1006.53,259333.0,53.27,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arad,1996,485230.0,7415.0,6115.0,1300.0,2.68,,,,,,4409.0,7548.0,-3139.0,-6.48,95.0,21.55,68.4,76.7,49.06,138785.0,,27357.0,20422.0,,,,,778.0,1.6,2742.0,5.65,3896.0,8.03,,,,6985242.0,14.4,179521.0,38.91,62.58,,,,,,,7548.0,1127.0,4996.0,14.93,66.19,232.26,1029.61,257825.0,53.13,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arad,1997,484143.0,8094.0,6192.0,1902.0,3.93,,,,,,4640.0,7230.0,-2590.0,-5.35,100.0,21.55,68.25,79.15,48.61,150578.0,,27179.0,21237.0,,,,,736.0,1.52,2562.0,5.29,3791.0,7.83,,,,7477643.0,15.45,179688.0,41.61,62.44,,,,,,,7230.0,1057.0,4910.0,14.62,67.91,218.32,1014.16,256726.0,53.03,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arad,1998,484067.0,7937.0,5449.0,2488.0,5.14,,,,,,4661.0,7081.0,-2420.0,-5.0,58.0,12.44,68.64,80.78,48.49,117531.0,,26171.0,23320.0,,,,,770.0,1.59,2576.0,5.32,3791.0,7.83,,,,7493369.0,15.48,179850.0,41.66,62.43,,,,,,,7081.0,1065.0,4802.0,15.04,67.82,220.01,992.01,255945.0,52.87,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arad,1999,484012.0,6968.0,4872.0,2096.0,4.33,,,,,,4656.0,6903.0,-2247.0,-4.64,66.0,14.18,69.31,81.16,48.31,106336.0,,24652.0,24345.0,,,,,857.0,1.77,2486.0,5.14,3791.0,7.83,412870.0,212334.8,0.44,7521537.0,15.54,180138.0,41.75,62.42,,,,,,,6903.0,1090.0,4722.0,15.79,68.41,225.2,975.6,255319.0,52.75,134.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arad,2000,484408.0,7355.0,5297.0,2058.0,4.25,,,,,,4643.0,6559.0,-1916.0,-3.95,64.0,13.78,69.89,82.51,47.8,107657.0,,22978.0,25355.0,,,,,859.0,1.77,2547.0,5.26,3726.0,7.69,690862.7,285478.8,0.59,7543943.0,15.57,180335.0,41.83,62.47,,,,,,,6559.0,1143.0,4342.0,17.43,66.2,235.96,896.35,254713.0,52.58,192.0,11.0,1266.47,2614.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1879900000.0,69086269.0,28547880.0,437.0,168.0,484423.0
Arad,2001,484471.0,6739.0,5257.0,1482.0,3.06,,,,,,4315.0,6489.0,-2174.0,-4.49,76.0,17.61,70.47,84.34,47.22,108125.0,,21953.0,25153.0,,,,,809.0,1.67,1831.0,3.78,3726.0,7.69,1420173.5,381163.7,0.79,7722213.0,15.94,185728.0,41.58,62.48,,,,,,,6489.0,1147.0,4329.0,17.68,66.71,236.75,893.55,282478.0,58.31,264.4,11.0,1827.65,3772.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2750600000.0,142017351.0,38116370.0,273.0,74.0,484884.0
Arad,2002,483792.0,7101.0,5722.0,1379.0,2.85,,,,,,4143.0,6653.0,-2510.0,-5.2,73.0,17.62,70.63,87.55,46.52,109150.0,,21351.0,24161.0,,,,,865.0,1.79,2284.0,4.72,3306.0,6.83,1891102.2,495670.6,1.02,7760779.0,16.04,186067.0,41.71,62.39,,,,,,,6653.0,1147.0,4409.0,17.24,66.27,237.09,911.34,253875.0,52.48,329.3,12.0,2342.41,4841.77,0.91,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3494300000.0,189110220.0,49567060.0,240.0,71.0,484444.0
Arad,2003,483503.0,8112.0,6346.0,1766.0,3.65,,,,,,4213.0,6624.0,-2411.0,-4.99,57.0,13.53,70.35,91.28,45.72,111786.0,,21344.0,22562.0,,,,,760.0,1.57,1818.0,3.76,2369.0,4.9,2843340.4,688629.7,1.42,7799532.0,16.13,186425.0,41.84,62.36,,,,,,,6624.0,1154.0,4321.0,17.42,65.23,238.67,893.69,252864.0,52.3,436.7,12.0,3152.75,6520.64,1.03,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4525600000.0,284334040.0,68862970.0,264.0,49.0,483708.0
Arad,2004,482887.0,8107.0,6718.0,1389.0,2.88,,,,,,4238.0,6552.0,-2314.0,-4.79,54.0,12.74,70.55,95.26,44.95,113172.0,,20664.0,21129.0,,,,,784.0,1.62,1932.0,4.0,2344.0,4.85,3346303.8,1639625.5,3.4,7836580.0,16.23,186600.0,42.0,62.28,,,,,,,6552.0,1248.0,4210.0,19.05,64.26,258.45,871.84,278194.0,57.61,538.3,15.0,4072.85,8434.37,1.21,0.02,5884.1,482887.0,12185.2524503662,1.0,12185.2524503662,538.3496,538.3496,5658.0,92042.0,16.2675857193,20024.0,69.1,3.6,70.55,12.7,50.8,198.9,25.5404725993,279.0,1347.0,278.9472485281,39.0,974.0,201.7035041324,50481.0,104.5399855453,4235047.0,278194.0,15.2233585196,481860.0,0.9978732084,225.0,46.5947519813,3348.0,36.3746985072,304.0,10.9276260451,7746.0,392.0,50.6067647818,201.7,26.0392460625,348603.0,45.0042602634,69.92597,20024.0,28635.9988999795,,,0.231008882,0.0979981755,2.889508365,3.8848869692,139053520.0,287.9628567346,5957800000.0,334630.0,163963.0,345.0,65.0,483456.0
Arad,2005,481990.0,5582.0,4892.0,690.0,1.43,,,,,,4467.0,6585.0,-2118.0,-4.4,44.0,9.85,70.93,98.8,44.27,115696.0,,20297.0,20296.0,,,,,748.0,1.55,1875.0,3.89,2349.0,4.87,429491472.0,222286097.0,461.18,7868822.0,16.33,186849.0,42.11,62.16,,,,,,,6585.0,1197.0,4131.0,18.18,62.73,248.35,857.07,277131.0,57.5,666.0,18.0,4477.3,9289.2,1.36,0.02,6581.0,481990.0,13653.8102450258,1.09,12526.4314174549,666.0,611.0091743119,5562.0,91550.0,16.4599065085,21272.0,69.5,3.6,70.93,9.9,52.4,202.6,25.8637709773,251.0,1211.0,251.2500259341,39.2,944.0,195.8546857819,54696.0,113.4795327704,4258622.0,277131.0,15.3668193021,483295.0,1.0027075251,307.0,63.6942675159,4064.0,44.3910431458,305.0,11.0056254984,7746.0,392.0,50.6067647818,200.8,25.9230570617,299701.0,38.6910663568,72.27262,21272.0,29432.9996615592,,,0.2775139667,0.1348687141,3.593951579,4.8334726927,183028604.0,379.735272516,6632400000.0,429491472.0,222286097.0,249.0,42.0,482919.0
Arad,2006,481486.0,7697.0,6301.0,1396.0,2.9,,,,,,4428.0,6516.0,-2088.0,-4.34,49.0,11.07,71.5,100.49,43.65,119782.0,,19701.0,19408.0,,,,,730.0,1.52,1871.0,3.89,2355.0,4.89,626825313.0,299504922.0,622.04,7912070.0,16.43,187085.0,42.29,62.1,,,,,,,6516.0,1178.0,3995.0,18.08,61.31,244.66,829.72,276628.0,57.45,790.0,22.0,5778.16,12000.68,1.49,0.02,8219.1,481486.0,17070.2782635424,1.161504,14696.7020893105,790.0,680.1526296939,5500.0,94812.0,17.2385454545,20899.0,69.9,3.3,71.5,11.1,48.6,204.6,23.7536656891,318.0,1529.0,317.5585582966,39.3,892.0,185.2597998696,48436.0,100.5969020906,4288052.0,276628.0,15.5011495583,485014.0,1.0073273159,344.0,71.4454833578,4376.0,46.1544952116,305.0,11.025637318,7746.0,392.0,50.6067647818,200.8,25.9230570617,340987.0,44.021043119,75.6087,20899.0,27640.9989855665,144464.0,30.0037799645,0.2743856357,0.1427433641,3.40607615,4.5623921803,256673857.0,533.0868540311,8273600000.0,626825313.0,299504922.0,330.0,81.0,481807.0
Arad,2007,481353.0,8684.0,7111.0,1573.0,3.27,,,,,,4330.0,6027.0,-1697.0,-3.53,45.0,10.39,71.82,101.38,43.03,120358.0,,18582.0,19362.0,,,,,755.0,1.57,2010.0,4.18,2314.0,4.81,768856403.0,389231327.0,808.62,7967085.0,16.55,188028.0,42.37,62.08,,,,,,,6027.0,1165.0,3639.0,19.33,60.38,242.03,755.99,276035.0,57.35,953.0,25.0,8053.28,16730.51,1.59,0.03,9436.3,481353.0,19603.7004028229,1.2177207936,16098.6824778344,953.0,782.6096138037,5931.0,95055.0,16.0268082954,20971.0,72.3,2.3,71.82,10.4,47.4,211.6,22.4007561437,215.0,1034.0,214.8111676877,39.5,924.0,191.9589158061,43966.0,91.3383732936,4332884.0,276035.0,15.696864528,487530.0,1.0128325782,1029.0,213.7724289659,4470.0,47.0254063437,355.0,12.8606879562,7746.0,392.0,50.6067647818,204.4,26.3878130648,354539.0,45.7705912729,80.5957,20971.0,26019.9985855325,145854.0,30.3008395086,0.2447836594,0.109400068,3.051171921,4.0441644277,330017436.0,685.603779347,9469000000.0,768856403.0,389231327.0,200.0,108.0,481419.0
Arad,2008,481476.0,8644.0,7198.0,1446.0,3.0,,,,,,4504.0,6072.0,-1568.0,-3.26,44.0,9.77,72.82,101.65,42.47,124410.0,,17931.0,18484.0,,,,,766.0,1.59,2001.0,4.16,2373.0,4.93,910027255.0,437042356.0,907.71,8041644.0,16.7,189419.0,42.45,62.09,,,,,,,6072.0,1249.0,3576.0,20.57,58.89,259.41,742.72,275340.0,57.19,1143.0,27.0,9348.61,19416.56,1.62,0.03,11577.4,481476.0,24045.6429811662,1.3133118759,18309.1643519419,1143.0,870.318787926,5559.0,91200.0,16.4058283864,20562.0,71.1,3.1,72.82,9.8,46.5,208.2,22.3342939481,275.0,1325.0,275.1954406866,39.7,940.0,195.2329918833,43275.0,89.8798694016,4389689.0,275340.0,15.9427943633,490954.0,1.019685301,1480.0,307.3881148801,5432.0,59.5614035088,361.0,13.1110626861,7746.0,393.0,50.7358636716,205.1,26.4781822876,282200.0,36.4317066873,84.91782,20562.0,24213.998899171,147033.0,30.53797074,0.2075670234,0.0900970942,2.57896056,3.3703657307,361733738.0,751.3017014348,11521200000.0,910027255.0,437042356.0,226.0,155.0,481638.0
Arad,2009,480989.0,6678.0,6135.0,543.0,1.13,,,,,,4482.0,6248.0,-1766.0,-3.68,40.0,8.92,73.28,100.69,41.96,110826.0,,17757.0,18257.0,,,,,735.0,1.53,1862.0,3.87,2378.0,4.94,930402030.0,442223886.0,919.41,8106477.0,16.85,190428.0,42.57,62.03,,,,,,,6248.0,1340.0,3596.0,21.45,57.55,278.59,747.63,274947.0,57.16,1215.0,25.0,8911.82,18528.12,1.57,0.03,11416.9,480989.0,23736.3016617844,1.3867260098,17116.7927151577,1215.0,876.164427182,5290.0,90800.0,17.1644612476,20556.0,67.6,6.8,73.28,8.9,46.2,199.7,23.1347020531,207.0,997.0,207.2812475961,39.9,1005.0,208.944487296,46547.0,96.7735228872,4438672.0,274947.0,16.1437367929,493756.0,1.0265432266,1090.0,226.6164091071,6387.0,70.3414096916,340.0,12.3660196329,7746.0,405.0,52.2850503486,207.7,26.813839401,246400.0,31.8099664343,93.02199,20556.0,22098.0006985445,148718.0,30.9192102106,0.1644043153,0.0446839184,2.175878399,2.6673312985,363804710.0,756.3680458389,11388300000.0,930402030.0,442223886.0,251.0,133.0,481765.0
Arad,2010,480430.0,9449.0,8203.0,1246.0,2.59,,,,,,4255.0,6133.0,-1878.0,-3.91,41.0,9.64,73.35,100.79,41.72,106975.0,3.5,17391.0,18136.0,,,2.0,2.1,811.0,1.69,1818.0,3.78,2180.0,4.54,1048093022.0,502510147.0,1045.96,8138157.0,16.94,190899.0,42.63,61.96,,,,,,,6133.0,1200.0,3662.0,19.57,59.71,249.78,762.23,274493.0,57.13,1246.0,24.0,9249.11,19251.73,1.4,0.02,11523.1,480430.0,23984.9717960993,1.4711776238,16303.2467384094,1246.0,846.940559645,5040.0,94086.0,18.6678571429,19700.0,67.0,5.2,73.35,9.6,45.8,200.4,22.8542914172,210.0,1010.0,210.2283371147,40.1,1109.0,230.8348770893,46979.0,97.7853173199,4461606.0,274493.0,16.253988262,495380.0,1.0311179568,487.0,101.3675249256,6675.0,70.9457305019,339.0,12.3500417133,7746.0,405.0,52.2850503486,210.4,27.1624064033,244865.0,31.6117996385,91.91434,19700.0,21432.9994645014,150446.0,31.3148637679,0.1648378547,0.0476245256,2.181261664,2.6007705625,424044730.0,882.635826239,11532000000.0,1048093022.0,502510147.0,206.0,128.0,480805.0
Arad,2011,479615.0,6620.0,6257.0,363.0,0.76,430629.0,6854.0,11549.0,15.92,26.82,3989.0,5834.0,-1845.0,-3.87,37.0,9.28,73.65,100.07,41.42,111434.0,2.3,16934.0,17270.0,13.7,1.01,1.7,2.3,781.0,1.63,1687.0,3.52,1964.0,4.09,992452705.0,510517421.0,1064.43,9929291.0,20.7,192122.0,51.68,61.85,74.3,70.5,97.2,41.4,88.5,67.0,5834.0,1211.0,3404.0,20.76,58.35,252.49,709.74,273816.0,57.09,1286.0,25.0,9287.9,19365.32,1.28,0.02,12305.1,479615.0,25656.2034131543,1.5563588082,16484.761276431,1286.0,826.2876100608,4747.0,86435.0,18.2083421108,18915.0,67.3,3.5,73.65,9.3,46.1,201.3,22.9011425733,244.0,1170.0,243.9456647519,40.3,1063.0,221.6361039584,51747.0,107.8927890078,5647740.0,273816.0,20.6260408449,538436.0,1.1226421192,641.0,133.6488641932,6086.0,70.4112917221,388.0,14.1700996289,7746.0,405.0,52.2850503486,211.5,27.304415182,189587.0,24.4754712109,92.43513,18915.0,20462.9992947487,157980.0,32.9389197586,0.188462179,0.0622088059,2.380394084,3.0039756256,431666747.0,900.0276200703,12416800000.0,992452705.0,510517421.0,366.0,175.0,480473.0
Arad,2012,478418.0,7810.0,7375.0,435.0,0.91,,,,,,4139.0,5984.0,-1845.0,-3.87,37.0,8.94,74.18,101.59,41.66,113712.0,2.5,19604.0,16947.0,,,1.7,2.2,880.0,1.84,1515.0,3.17,1964.0,4.11,1071189701.0,526091722.0,1099.65,9980912.0,20.86,192777.0,51.77,61.7,,,,,,,5984.0,1249.0,3452.0,20.87,57.69,261.07,721.54,272666.0,56.99,1338.0,26.0,10050.2,21007.15,1.32,0.02,12886.7,478418.0,26936.0684589627,1.6081855565,16749.3535496517,1338.0,831.9935436598,5174.0,84478.0,16.3274062621,18146.0,69.1,3.6,74.18,8.9,47.5,206.2,23.0358874879,275.0,1181.0,246.8552604626,40.5,1202.0,251.2447274141,50163.0,104.8518241371,5675154.0,272666.0,20.8135741163,540849.0,1.130494672,706.0,147.5696984645,6652.0,78.7423944696,398.0,14.5966127057,7746.0,440.0,56.8035114898,211.5,27.304415182,219309.0,28.3125484121,90.40004,18146.0,20072.9999676991,157969.0,33.0190335648,0.1859862295,0.0584650306,2.44485894,3.0243095909,449474880.0,939.5024434699,13046400000.0,1071189701.0,526091722.0,461.0,126.0,479332.0
Arad,2013,477355.0,7153.0,6750.0,403.0,0.84,,,,,,4295.0,5873.0,-1578.0,-3.31,36.0,8.38,74.64,103.64,41.97,116953.0,2.2,19691.0,16672.0,,,1.7,2.7,781.0,1.64,1364.0,2.86,1964.0,4.11,1035799644.0,544897683.0,1141.49,10034492.0,21.02,193383.0,51.89,61.56,,,,,,,5873.0,1250.0,3417.0,21.28,58.18,261.86,715.82,271771.0,56.93,1402.0,28.0,10276.04,21527.04,1.36,0.02,13656.0,477355.0,28607.64001634,1.6721913416,17107.8747414468,1402.0,838.4207985632,5244.0,79515.0,15.1630434783,16683.0,70.8,3.2,74.64,8.4,45.4,210.4,21.5779467681,220.0,944.0,197.7563867562,40.7,1156.0,242.1677786972,49802.0,104.3290632758,5699499.0,271771.0,20.9716967594,543200.0,1.1379371746,687.0,143.9180484126,7217.0,90.7627491668,529.0,19.4649171545,7746.0,440.0,56.8035114898,211.5,27.304415182,231643.0,29.9048541183,84.71108,16683.0,19693.999887618,155795.0,32.6371358842,0.1959805136,0.0616373457,2.641361685,3.2893228659,462081173.0,968.0032114464,13716500000.0,1035799644.0,544897683.0,373.0,106.0,478166.0
Arad,2014,475841.0,7610.0,7103.0,507.0,1.07,,,,,,4165.0,5832.0,-1667.0,-3.52,32.0,7.68,74.81,106.91,42.32,119276.0,2.0,19480.0,16257.0,,,2.4,2.6,819.0,1.72,1329.0,2.79,1974.0,4.15,1089861921.0,562335715.0,1181.77,10107668.0,21.24,194182.0,52.05,61.37,,,,,,,5832.0,1092.0,3450.0,18.72,59.16,229.49,725.03,270737.0,56.9,1492.0,28.0,10931.92,22973.89,1.42,0.02,13883.0,475841.0,29175.7120550772,1.690083789,17262.8790626938,1492.0,882.7964682719,5210.0,77880.0,14.9481765835,16188.0,78.4,2.8,74.81,7.7,44.7,212.1,21.0749646393,191.0,818.0,171.9061619322,41.0,1116.0,234.5321231252,45820.0,96.2926691899,5743273.0,270737.0,21.2134765474,546017.0,1.147477834,833.0,175.0584754151,7352.0,94.4016435542,519.0,19.1698955074,7746.0,447.0,57.707203718,211.5,27.304415182,231643.0,29.9048541183,82.36491,16188.0,19654.0007146247,158019.0,33.2083616166,0.1716783415,0.0476125954,2.251852992,2.7996241794,477824144.0,1004.1676610464,13820000000.0,1089861921.0,562335715.0,286.0,124.0,476767.0
Arad,2015,475134.0,7750.0,7229.0,521.0,1.1,,,,,,4261.0,6151.0,-1890.0,-3.99,25.0,5.87,74.61,109.32,42.83,121050.0,1.7,19573.0,15991.0,,,2.4,3.3,523.0,1.1,1220.0,2.57,1974.0,4.15,1241554023.0,619259913.0,1303.34,10159905.0,21.38,194869.0,52.14,61.28,,,,,,,6151.0,1133.0,3569.0,18.42,58.02,238.46,751.16,270191.0,56.87,1671.0,30.0,11683.48,24589.86,1.43,0.02,15355.8,475134.0,32318.8826730985,1.6801122946,19236.1443793882,1671.0,994.5763776269,4981.0,75391.0,15.1357157197,15506.0,78.6,2.4,74.61,5.9,39.3,210.8,18.6432637571,161.0,685.0,144.1698552408,41.2,1105.0,232.565970863,52085.0,109.6217067185,5771051.0,270191.0,21.3591533397,548567.0,1.1545521895,713.0,150.0629296156,7316.0,97.0407608335,543.0,20.0968944191,7746.0,598.0,77.2011360702,211.5,27.304415182,231643.0,29.9048541183,77.7906,15506.0,19932.9996169203,160899.0,33.863920494,0.2615707372,0.1302827424,3.300902931,4.3848586149,526032047.0,1107.123563037,15321700000.0,1241554023.0,619259913.0,378.0,144.0,475512.0
Arad,2016,473900.0,8214.0,7934.0,280.0,0.59,,,,,,4419.0,5895.0,-1476.0,-3.11,25.0,5.66,74.82,112.14,43.29,125257.0,1.6,18941.0,15520.0,,,1.0,0.6,539.0,1.14,1162.0,2.45,1974.0,4.17,1317846904.0,668512999.0,1410.66,10214307.0,21.55,195538.0,52.24,61.12,,,,,,,5895.0,1080.0,3437.0,18.32,58.3,227.9,725.26,269132.0,56.79,1819.0,31.0,12596.69,26580.9,1.47,0.02,16725.7,473900.0,35293.7328550327,1.6540705541,21337.5014556192,1819.0,1099.7112520569,4902.0,72649.0,14.8202774378,15152.0,78.0,2.3,74.82,5.7,34.3,211.3,16.2328442972,162.0,686.0,144.7562776957,41.4,1120.0,236.3367799114,58292.0,123.0048533446,5804420.0,269132.0,21.5671863621,551059.0,1.16281705,710.0,149.8206372652,7437.0,102.3689245551,543.0,20.1759731284,7746.0,598.0,77.2011360702,211.5,27.304415182,231643.0,29.9048541183,76.39022,15152.0,19834.9998206577,160385.0,33.8436378983,0.1655165969,0.0476135143,2.147518526,2.6105057334,566387899.0,1195.163323486,16704800000.0,1317846904.0,668512999.0,561.0,201.0,474347.0
Arad,2017,472725.0,8308.0,7824.0,484.0,1.02,,,,,,4316.0,6302.0,-1986.0,-4.19,27.0,6.26,74.98,114.31,43.94,130691.0,1.1,19679.0,14995.0,,,,,578.0,1.22,1434.0,3.03,1977.0,4.18,1388856339.0,734962063.0,1554.73,10271588.0,21.73,196229.0,52.34,60.97,,,,,,,6302.0,1184.0,3589.0,18.79,56.95,250.46,759.22,268150.0,56.72,2103.0,34.0,14510.86,30696.2,1.55,0.03,18854.7,472603.0,39895.4302025167,1.6762350995,23800.6173565373,2103.0,1254.5972821128,4920.0,71808.0,14.5951219512,14893.0,78.2,1.5,74.9,6.1,34.7,210.2,16.5080875357,181.0,760.0,160.81150564,41.6,1119.0,236.7737826463,63354.0,134.0533174779,5843556.0,268067.0,21.7988637169,553514.0,1.1712028912,721.0,152.5593362717,7661.0,106.6872771836,524.0,19.547351968,7746.0,598.0,77.2011360702,211.5,27.304415182,159118.0,20.5419571392,76.27266,14893.0,19526.0005354474,163593.0,34.6153113713,0.1663457344,0.0493716125,2.145481729,2.6059350342,623565285.0,1319.4272677067,,1388856339.0,734962063.0,552.0,213.0,473532.0
Arad,2018,471717.0,8297.0,7703.0,594.0,1.26,,,,,,4370.0,5880.0,-1510.0,-3.19,19.0,4.35,74.94,115.89,44.52,130343.0,1.0,19510.0,14723.0,,,,,604.0,1.28,1214.0,2.57,1947.0,4.13,1123568738.0,646911031.0,1371.4,10320796.0,21.88,196734.0,52.46,60.84,,,,,,,5880.0,1067.0,3359.0,18.15,57.13,226.19,712.08,267387.0,56.68,2388.0,,,,1.62,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1123568738.0,646911031.0,,,472282.0
Arges,1990,,26312.0,25786.0,526.0,0.77,,,,,,8657.0,6946.0,1711.0,2.51,206.0,23.8,70.21,,,256847.0,,,,,,,,1135.0,1.67,3462.0,5.08,5336.0,7.84,,,,6956984.0,10.22,244292.0,28.48,99.24,,,,,,,6946.0,835.0,4170.0,12.02,60.03,122.62,612.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arges,1991,,7900.0,8100.0,-200.0,-0.29,,,,,,8175.0,7172.0,1003.0,1.47,177.0,21.65,70.61,,,247346.0,,,,,,,,1136.0,1.67,3180.0,4.67,5336.0,7.84,,,,7365563.0,10.82,239038.0,30.81,99.24,,,,,,,7172.0,969.0,4357.0,13.51,60.75,142.29,639.81,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arges,1992,680982.0,8871.0,8835.0,36.0,0.05,,,,,,8022.0,7347.0,675.0,0.99,172.0,21.44,70.39,47.57,48.41,229069.0,,,,,,,,1047.0,1.54,3103.0,4.56,4373.0,6.42,,,,7411994.0,10.88,239871.0,30.9,99.24,,,,,,,7347.0,932.0,4531.0,12.69,61.67,136.86,665.36,321262.0,47.18,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
